auditory_auditory_ABS,auditory_cingulooper_ABS,auditory_cinguloparietal_ABS,auditory_DAN_ABS,auditory_DMN_ABS,auditory_EXE_ABS,auditory_retrospenialtemporal_ABS,auditory_salience_ABS,auditory_sensorymotorhand_ABS,auditory_sensorymotormouth_ABS,auditory_VAN_ABS,auditory_VIS_ABS,cingulooper_cingulooper_ABS,cingulooper_cinguloparietal_ABS,cingulooper_DAN_ABS,cingulooper_DMN_ABS,cingulooper_EXE_ABS,cingulooper_retrospenialtemporal_ABS,cingulooper_salience_ABS,cingulooper_sensorymotorhand_ABS,cingulooper_sensorymotormouth_ABS,cingulooper_VAN_ABS,cingulooper_VIS_ABS,cinguloparietal_cinguloparietal_ABS,cinguloparietal_DAN_ABS,cinguloparietal_DMN_ABS,cinguloparietal_EXE_ABS,cinguloparietal_retrospenialtemporal_ABS,cinguloparietal_salience_ABS,cinguloparietal_sensorymotorhand_ABS,cinguloparietal_sensorymotormouth_ABS,cinguloparietal_VAN_ABS,cinguloparietal_VIS_ABS,DAN_DAN_ABS,DAN_DMN_ABS,DAN_EXE_ABS,DAN_retrospenialtemporal_ABS,DAN_salience_ABS,DAN_sensorymotorhand_ABS,DAN_sensorymotormouth_ABS,DAN_VAN_ABS,DAN_VIS_ABS,DMN_DMN_ABS,DMN_EXE_ABS,DMN_retrospenialtemporal_ABS,DMN_salience_ABS,DMN_sensorymotorhand_ABS,DMN_sensorymotormouth_ABS,DMN_VAN_ABS,DMN_VIS_ABS,EXE_EXE_ABS,EXE_retrospenialtemporal_ABS,EXE_salience_ABS,EXE_sensorymotorhand_ABS,EXE_sensorymotormouth_ABS,EXE_VAN_ABS,EXE_VIS_ABS,retrospenialtemporal_retrospenialtemporal_ABS,retrospenialtemporal_salience_ABS,retrospenialtemporal_sensorymotorhand_ABS,retrospenialtemporal_sensorymotormouth_ABS,retrospenialtemporal_VAN_ABS,retrospenialtemporal_VIS_ABS,salience_salience_ABS,salience_sensorymotorhand_ABS,salience_sensorymotormouth_ABS,salience_VAN_ABS,salience_VIS_ABS,sensorymotorhand_sensorymotorhand_ABS,sensorymotorhand_sensorymotormouth_ABS,sensorymotorhand_VAN_ABS,sensorymotorhand_VIS_ABS,sensorymotormouth_sensorymotormouth_ABS,sensorymotormouth_VAN_ABS,sensorymotormouth_VIS_ABS,VAN_VAN_ABS,VAN_VIS_ABS,VAN_VIS_ABS.1
0.28724103,0.04554547,0.02992932,0.01817926,0.06967487,0.08606148,0.04793425,0.04861442,0.10526507,0.24426553,0.02768312,0.00534621,0.27177392,0.13913597,0.18001782,0.18423436,0.08965772,0.06674089,0.01647886,0.10663656,0.06938946,0.03845138,0.04354483,0.94740761,0.16737361,0.12160032,0.00997539,0.36846326,0.15561996,0.14471608,0.01279648,0.14771465,0.05130219,0.3457793,0.25210414,0.03706155,0.17670875,0.09707855,0.06944401,0.06287443,0.06851381,0.08245356,0.36334609,0.03098521,0.07963772,0.07132134,0.05316997,0.07358771,0.08181554,0.04482531,0.25190059,0.05072961,0.09094666,0.09846573,0.10277348,0.06140787,0.12009664,0.43839704,0.01119878,0.02297116,0.04863262,0.03556085,0.00522375,0.23845654,0.1417855,0.08310969,0.02248125,0.01211997,0.25664987,0.11002838,0.01137422,0.0387459,0.58583753,0.01814629,0.0728547,0.20415724,0.01242314,0.33807941
0.31102824,0.14828081,0.01398851,0.07822941,0.05320715,0.13220234,0.06601047,0.01022588,0.10736066,0.20895316,0.0063604,0.00165985,0.38472909,0.03477023,0.19888409,0.08522461,0.21212358,0.13403651,0.03426329,0.12666239,0.05944345,0.00805702,0.07178005,0.91882229,0.05449862,0.04126086,0.02963311,0.32709667,0.19865603,0.10427835,0.17503439,0.19431392,0.12763444,0.26527157,0.14146484,0.11511156,0.1664476,0.0868759,0.06530045,0.0593717,0.05225053,0.1787948,0.19689867,0.00593647,0.05675736,0.09948772,0.03062967,0.10454907,0.05750965,0.07986121,0.42431445,0.02599142,0.10525139,0.16015844,0.2006746,0.01302937,0.19925714,0.77026994,0.04398506,0.07516888,0.02172224,0.16395053,0.09456877,0.29186288,0.06771328,0.12217027,0.00536827,0.12200364,0.22660501,0.11547659,0.01324684,0.0170247,0.82322568,0.06109519,0.0617593,0.24546704,0.11115303,0.47969829
0.18497729,0.12416493,0.04640567,0.02721388,0.05157844,0.03764357,0.03554546,0.02979253,0.11640098,0.11028926,0.11934938,0.10460175,0.20181386,0.15184619,0.04146438,0.05319582,0.07762186,0.11507341,0.08331265,0.11705683,0.08652029,0.08398226,0.06184933,0.89092432,0.00844286,0.04606569,0.01064594,0.14348453,0.10502167,0.05076321,0.10259299,0.07491521,0.06180143,0.19391973,0.12797502,0.00312157,0.12768921,0.00720618,0.0128658,0.01235187,0.0705622,0.09841206,0.30493829,0.08159505,0.0195611,0.01010482,0.02277088,0.01350387,0.14892794,0.01193689,0.22099734,0.08785957,0.09975815,0.00447403,0.02379716,0.02994859,0.08654968,0.609821,0.12341386,0.03732039,0.05017829,0.08545587,0.02392918,0.12366328,0.01725533,0.02650173,0.05671003,0.02041,0.24456338,0.07581742,0.082957,0.08619277,0.48836039,0.09863247,0.09394432,0.18210721,0.10449884,0.2745066
0.281957,0.14049935,0.1439941,0.04744054,0.02690726,0.00366279,0.0270611,0.04160477,0.13542553,0.2045546,0.03144521,0.11460244,0.22279976,0.02342216,0.08368716,0.0669498,0.04001222,0.10444181,0.09958562,0.06181115,0.08479615,0.07145272,0.05301725,0.95590583,0.095219,0.17070993,0.09817646,0.02982713,0.0943057,0.09454847,0.27124312,0.01294869,0.05237799,0.27802345,0.19441213,0.00507292,0.0136767,0.06786257,0.10173086,0.10643206,0.08428061,0.17873564,0.39730962,0.18521427,0.05879152,0.02576433,0.05375726,0.03561728,0.02438303,0.11106103,0.23960696,0.18168131,0.08236814,0.04622585,0.02952627,0.09273018,0.06921118,0.48637309,0.13904737,0.04546343,0.00223638,0.20806235,0.13990474,0.21528569,0.0981755,0.10516963,0.11638246,0.08970153,0.25628582,0.10334949,0.03842896,0.03549215,0.4649959,0.01433429,0.02593381,0.27567143,0.15914798,0.45059541
0.19146941,0.13372752,0.0712643,0.01676341,0.00573954,0.02427129,0.03724659,0.00943654,0.12020866,0.13489039,0.08813798,0.06508976,0.36346313,0.03265775,0.09697277,0.12273213,0.05044473,0.0816089,0.10304545,0.14685034,0.00271282,0.00894947,0.06032872,0.86927359,0.00413241,0.01135303,0.05006386,0.07554964,0.13198039,0.11846569,0.04070363,0.10589019,0.06163349,0.25820944,0.18161744,0.02520199,0.03764272,0.04093957,0.03802569,0.04939411,0.1411419,0.14450595,0.37620677,0.03136424,0.16795135,0.062367,0.09109624,0.11546131,0.13750397,0.01794173,0.19808073,0.07696769,0.02559432,0.05007734,0.01990871,0.04019655,0.04323792,0.63978348,0.14620501,0.01370858,0.1256875,0.07586211,0.01504433,0.35732028,0.03805375,0.00037153,0.0863069,0.01937149,0.22357612,0.01064081,0.00408835,0.08426903,0.37153162,0.12366126,0.02380185,0.32278031,0.07637401,0.29925148
0.42876648,0.24413076,0.01561646,0.07377399,0.06084125,0.04857135,0.12666206,0.01383351,0.17484637,0.42008171,0.13529194,0.05108008,0.38984626,0.06323348,0.14458219,0.06667716,0.05467238,0.14599294,0.16001041,0.09765041,0.25466041,0.09712944,0.00736002,0.74716184,0.04174873,0.05133706,0.07317843,0.07093128,0.12887804,0.06872748,0.00101072,0.07509502,0.14732958,0.27523825,0.13003819,0.05490147,0.07683391,0.0389411,0.05882126,0.10450008,0.10118675,0.14696732,0.24448327,0.06478283,0.05068763,0.00366492,0.02195706,0.0600755,0.10813299,0.03495453,0.24838602,0.06121584,0.08698145,0.08722399,0.0898824,0.00075247,0.13823625,0.63165114,0.06925297,0.05678845,0.17725656,0.21466488,0.10308384,0.32728837,0.13084869,0.02302503,0.13034059,0.04601877,0.34792935,0.24787704,0.01241278,0.01217254,0.89601227,0.12384995,0.00858921,0.33653898,0.11455712,0.34051626
0.40859329,0.24411553,0.11179998,0.13518628,0.01882709,0.00523668,0.12482143,0.02221693,0.18108482,0.28282987,0.00894892,0.06407375,0.44488602,0.08313402,0.20956176,0.21507432,0.00708918,0.33102694,0.1769552,0.19954945,0.27033966,0.02738181,0.04719173,0.95000266,0.03099583,0.06261267,0.03528768,0.23640794,0.02180583,0.11830662,0.12523443,0.09455942,0.20206077,0.34790306,0.21730695,0.04961078,0.18861739,0.12139523,0.23672832,0.24239598,0.14972852,0.1175997,0.37030414,0.0956461,0.17589582,0.01899896,0.12691154,0.10753335,0.09150354,0.01954965,0.2706893,0.17278288,0.12412581,0.11940035,0.06591314,0.02643886,0.12412357,0.89746529,0.13753149,0.17667572,0.23262569,0.10649495,0.19651982,0.53659191,0.14985081,0.09040274,0.1470939,0.08726963,0.38151155,0.26923028,0.06737965,0.01936983,0.72264454,0.07136619,0.06199865,0.2340534,0.11295216,0.3803454
0.26712223,0.09255029,0.0554618,0.07490837,0.13638757,0.01177756,0.01857978,0.00688618,0.0800217,0.22293662,0.03814032,0.13139481,0.29820548,0.05616776,0.01791636,0.04586506,0.03315535,0.02494703,0.08697146,0.08627499,0.04509057,0.05889182,0.05914997,0.68426629,0.07955563,0.19345619,0.03193829,0.29349832,0.03127153,0.00429162,0.06258864,0.0754832,0.17608832,0.22227502,0.14900186,0.03518609,0.0790101,0.05032468,0.00557016,0.04916837,0.09663778,0.23149981,0.30772335,0.0214826,0.08972152,0.02699497,0.02692928,0.15946659,0.06718256,0.1707223,0.17134048,0.17128978,0.20836809,0.03171029,0.00515721,0.05145739,0.09752703,0.70863961,0.19349469,0.00538105,0.0956182,0.19278564,0.3124984,0.35054625,0.06473844,0.0107345,0.05541521,0.10450924,0.13695032,0.01377497,0.02560801,0.0548226,0.68132881,0.04004049,0.05722731,0.21898763,0.21264824,0.56454708
0.23054525,0.06922356,0.07555771,0.02952077,0.00620087,0.01708274,0.09437243,0.01475968,0.07229981,0.18800814,0.06138858,0.06604543,0.34285278,0.04020765,0.18692821,0.22486356,0.10375801,0.23043541,0.18574067,0.10008666,0.1281563,0.05216514,0.02850275,1.07327021,0.00162336,0.03887578,0.01755501,0.1356584,0.14820183,0.11304417,0.04247425,0.09530246,0.1230817,0.26034613,0.23090996,0.08155119,0.17509894,0.01507151,0.09094222,0.10503122,0.02109153,0.11258809,0.40329878,0.00403987,0.10193603,0.04877237,0.10208013,0.03171125,0.04254753,0.05117391,0.20164321,0.06332318,0.02436883,0.05084382,0.03749738,0.00528118,0.05937207,0.65747025,0.05628451,0.11291548,0.12627597,0.11217089,0.17706503,0.31530124,0.00785694,0.00710703,0.07382007,0.04761085,0.28631095,0.01944106,0.05702403,0.01284751,0.56629786,0.03418605,0.03104727,0.2377645,0.13181804,0.44746691
0.36774888,0.15654487,0.06705836,0.07957912,0.03256049,0.14589326,0.05968036,0.06369756,0.22711423,0.32160731,0.07014561,0.0796945,0.27716179,0.00307098,0.08633523,0.09872588,0.01666263,0.06411802,0.18342567,0.06286214,0.14577552,0.03715748,0.02971115,1.04644554,0.09828376,0.06493015,0.10429279,0.11378368,0.23136672,0.11680069,0.08206846,0.06469728,0.08765121,0.19155231,0.10614826,0.08123334,0.03187755,0.0636185,0.10611765,0.13640944,0.03059341,0.16259752,0.23903969,0.05869249,0.10971983,0.03377653,0.04340408,0.01076542,0.02693936,0.00739682,0.24055585,0.16668079,0.06886745,0.12931084,0.1646552,0.00996159,0.19132208,0.66205383,0.01647918,0.00214363,0.05938647,0.05758165,0.18068144,0.50487413,0.09078058,0.01438149,0.04463475,0.10185732,0.4268065,0.18545448,0.01486845,0.07075988,0.69910003,0.02077642,0.1787175,0.11360389,0.04703536,0.42209032
0.3492912,0.23461251,0.0520564,0.07296257,0.02041411,0.0212234,0.02374181,0.07539532,0.05747873,0.2495871,0.04326858,0.06930554,0.33413338,0.02825381,0.17672708,0.10275537,0.0044368,0.02955055,0.09004363,0.02888523,0.2388143,0.04093025,0.0229675,1.05827576,0.05208558,0.01948888,0.1148932,0.10244583,0.17549537,0.24469368,0.20354394,0.14548082,0.04682789,0.28242438,0.18265882,0.00262313,0.0600463,0.03354355,0.04349432,0.20552171,0.05376476,0.17529187,0.25728649,0.04795822,0.07814126,0.01692148,0.04465072,0.12508031,0.05755674,0.11469593,0.19733422,0.03517575,0.13259277,0.09560371,0.09025175,0.02530908,0.07016791,0.35720257,0.04164605,0.02818017,0.06332048,0.09745305,0.15509625,0.34770465,0.11868689,0.0530277,0.01575632,0.08862898,0.39979413,0.11954339,0.01849479,0.08049575,0.47888984,0.01614763,0.09044502,0.16893335,0.10227492,0.3980286
0.28420798,0.17490476,0.08621311,0.02306179,0.06467709,0.03760301,0.05560295,0.08755728,0.11565088,0.23395146,0.11081929,0.10764694,0.32664108,0.05370479,0.02030168,0.00563467,0.00028942,0.09315528,0.15448355,0.11476141,0.17956622,0.08440933,0.13407694,0.8178724,0.07213467,0.01654662,0.00850049,0.08517319,0.21043211,0.02271426,0.09262575,0.08050253,0.08434806,0.23635369,0.16033833,0.03784307,0.05098049,0.13523005,0.00756795,0.00231186,0.12203598,0.19631285,0.28031001,0.10216608,0.10311446,0.12118165,0.0166299,0.09608099,0.12220773,0.10283648,0.18175282,0.0333722,0.01502465,0.01688426,0.06127787,0.02061314,0.06006695,0.68651172,0.08924963,0.08299496,0.16161717,0.18229706,0.18620862,0.44942049,0.01170321,0.09657255,0.18357432,0.17847943,0.22024431,0.06778787,0.04364177,0.12810208,0.75969845,0.09279315,0.04798919,0.22251115,0.13248958,0.48074602
0.49840465,0.27981958,0.09477454,0.04131548,0.00776356,0.04525533,0.1868023,0.15450129,0.20023361,0.36901793,0.15332927,0.2289122,0.51597518,0.05871054,0.16077688,0.11891744,0.04149631,0.18659631,0.16795163,0.21342978,0.28263345,0.09180961,0.15912297,0.79566897,0.08559984,0.02499796,0.01165525,0.35272529,0.07004063,0.10363908,0.01721918,0.102855,0.15798338,0.35376805,0.16064538,0.03616469,0.019962,0.11870699,0.05632796,0.0342429,0.1355315,0.1687765,0.25133142,0.08465077,0.05116612,0.0451144,0.07177531,0.03801254,0.08513818,0.02345068,0.25171051,0.13045135,0.07886783,0.006407,0.03944413,0.0422749,0.16385741,0.64998658,0.07794512,0.09863977,0.06839742,0.19753567,0.28480837,0.44568906,0.03909037,0.11664155,0.12636981,0.14159907,0.24964271,0.11666337,0.0748356,0.14287416,0.81344249,0.07424358,0.12089248,0.31813563,0.24689966,0.59158697
0.29154431,0.15961981,0.07614382,0.05537807,0.009525,0.0520846,0.05997631,0.01054034,0.07983925,0.14862458,0.07816015,0.04123745,0.37440617,0.03905043,0.19084059,0.16648559,0.08355376,0.15378991,0.08468056,0.03734348,0.10896682,0.12746092,0.05193118,1.10266488,0.04345831,0.05731284,0.15101379,0.10694067,0.41456544,0.12248011,0.0522491,0.05638417,0.0158489,0.29473978,0.21954325,0.10728568,0.0280944,0.1515116,0.0325044,0.10664451,0.03886019,0.19729044,0.3281637,0.02788617,0.01612822,0.03232383,0.00726257,0.03217881,0.03830414,0.0716784,0.24228591,0.06933061,0.17445219,0.06618842,0.04446874,0.04129867,0.15529663,0.52614718,0.11262596,0.07465527,0.03434469,0.15041034,0.05566779,0.58286891,0.08291009,0.14547767,0.02935479,0.18176575,0.21001541,0.07139758,0.0003347,0.04214319,0.40613027,0.06384754,0.08111576,0.14361516,0.02257448,0.39273163
0.23321472,0.12858345,0.05718478,0.04341878,0.00826646,0.00717785,0.08796818,0.00661463,0.15944768,0.13975559,0.04577939,0.01135883,0.25762276,0.08216482,0.1365147,0.08962147,0.00142097,0.15190561,0.06385795,0.11960825,0.08043356,0.03089387,0.02095778,1.00739865,0.02690901,0.12417843,0.09885217,0.11251018,0.2722576,0.0807331,0.00173734,0.02192667,0.00997989,0.31696365,0.18689314,0.06316982,0.14087861,0.1195996,0.07943407,0.1003828,0.10330747,0.24219805,0.29963512,0.01016031,0.01773234,0.11514582,0.04980701,0.0028947,0.05666385,0.0337832,0.1757189,0.10112998,0.18385701,0.0687587,0.05619219,0.06328436,0.12738331,0.64893143,0.12279847,0.05800167,0.03317607,0.1240194,0.03903736,0.45481361,0.05175998,0.0563967,0.08494405,0.18458172,0.29436986,0.03427958,0.02089591,0.019972,0.5561503,0.03338103,0.17891573,0.25301463,0.1310979,0.53048189
0.24151898,0.13740943,0.06507241,0.08349216,0.02770991,0.03511648,0.06347753,0.06074521,0.09703009,0.19089184,0.03777119,0.01520775,0.36869815,0.10779517,0.21312441,0.11916672,0.07078391,0.03403142,0.08905269,0.10293145,0.19179061,0.01538302,0.07703101,0.71376111,0.09683532,0.00780098,0.00238055,0.27065786,0.13845188,0.09601952,0.13507954,0.07017658,0.01898879,0.30501921,0.19818704,0.03333375,0.01403333,0.06776211,0.07395649,0.14273448,0.07602911,0.13664532,0.31569192,0.05526329,0.04674158,0.11954295,0.02665191,0.02781756,0.09750609,0.02481441,0.25465527,0.16032077,0.01049671,0.05172438,0.05187212,0.01073847,0.14250953,0.63805046,0.10378634,0.01630007,0.04800883,0.09724211,0.07464802,0.49058705,0.06680212,0.06512875,0.04329468,0.05808114,0.20370161,0.12286557,0.00949424,0.03979899,0.4186105,0.04433264,0.05433136,0.24216118,0.01454945,0.37195685
0.34272091,0.17024204,0.08016744,0.01561363,0.08884275,0.01635506,0.1136643,0.20034051,0.04571564,0.20094624,0.08997317,0.11857389,0.2633132,0.01322468,0.05799318,0.02511903,0.04315301,0.12642997,0.22497108,0.08493667,0.07889832,0.04910609,0.07788845,0.52045906,0.02158625,0.04899023,0.06889904,0.27825191,0.00713132,0.06147057,0.06688202,0.10005292,0.10939913,0.19460599,0.13432092,0.01808452,0.0187578,0.11606178,0.06215768,0.0360475,0.07176554,0.14186283,0.3432177,0.10008319,0.04461975,0.12349047,0.00709434,0.07419663,0.14072348,0.09180739,0.21608154,0.00321793,0.0113641,0.00953168,0.0060349,0.00662422,0.056187,0.6222663,0.06828707,0.0579314,0.09892926,0.18500549,0.19089366,0.46046468,0.00591625,0.00694891,0.14355444,0.17810299,0.27510045,0.047216,0.0115558,0.09637934,0.67765651,0.04837608,0.07735297,0.21427508,0.14105471,0.43913187
0.24983892,0.10786665,0.05288721,0.05859304,0.06109868,0.03844143,0.03639418,0.09658837,0.08229238,0.21151972,0.05657851,0.01247097,0.20097405,0.02272679,0.10534964,0.03867354,0.00852945,0.08905822,0.14202003,0.04335302,0.06927458,0.00329776,0.02118857,0.8031113,0.00536883,0.05195024,0.05956395,0.14248276,0.09860214,0.03515561,0.08089548,0.12986085,0.01941102,0.18287511,0.10992762,0.03847982,0.03698602,0.05465109,0.0837365,0.04755733,0.06458733,0.11689132,0.21892448,0.0404821,0.00500577,0.00763813,0.02217061,0.06296334,0.09608816,0.07851624,0.1425675,0.01549879,0.01556426,0.10358951,0.03896584,0.04946824,0.02895343,0.45737246,0.12278202,0.01403962,0.01207874,0.09188649,0.02466437,0.30736502,0.01314181,0.00410759,0.07421657,0.01276824,0.24881776,0.10566144,0.00283528,0.00783468,0.38829178,0.03474247,0.03888783,0.24818808,0.0613019,0.24909128
0.27224626,0.17058304,0.0586379,0.01191337,0.07919222,0.03271379,0.19495549,0.07509644,0.08708074,0.19645287,0.07662118,0.08930292,0.23378875,0.04425382,0.08093005,0.06251389,0.03325375,0.17217555,0.01246787,0.08376641,0.17324117,0.03715704,0.01037343,0.68623591,0.03478831,0.0458756,0.00738886,0.27045331,0.03523278,0.07253353,0.0887263,0.08122521,0.03453781,0.23827232,0.21435933,0.02440238,0.03130539,0.24355918,0.06088379,0.06193916,0.07950529,0.16793644,0.4375654,0.05336377,0.02517591,0.30948159,0.06140893,0.01298942,0.09072351,0.0903979,0.17793901,0.04126681,0.01148672,0.04652892,0.05725095,0.00561612,0.06587968,0.55496546,0.12005126,0.10256256,0.1277823,0.15606064,0.21119148,0.4433178,0.05189241,0.02792024,0.10720664,0.14694379,0.17998921,0.05499785,0.00076625,0.05409137,0.67675617,0.11874348,0.06244477,0.19501299,0.12312442,0.42035479
0.20607288,0.08572533,0.07359927,0.04893358,0.01999327,0.06182001,0.02948856,0.03139241,0.12989597,0.16208956,0.09157632,0.01100453,0.18218408,0.04701265,0.03313775,0.10885026,0.0059203,0.00115733,0.11321281,0.08843496,0.08486864,0.06456329,0.00662383,0.6696079,0.10780186,0.04724335,0.04365802,0.37089838,0.05310493,0.09881834,0.12065146,0.0894866,0.02872558,0.1835833,0.06239306,0.03742782,0.04687517,0.03292937,0.0137545,0.01891568,0.05215036,0.07323622,0.1580844,0.02283654,0.04847603,0.06315355,0.0463556,0.0236469,0.0215478,0.0033449,0.12121546,0.03555182,0.02397306,0.05342798,0.04718717,0.04425879,0.09767099,0.34999254,0.00713894,0.03408968,0.043293,0.10120858,0.10829191,0.27075432,0.0430374,0.08546567,0.08234133,0.00573056,0.34561938,0.22433082,0.00029387,0.0230123,0.45402429,0.05578474,0.04950528,0.2185198,0.10164206,0.18361549
0.23131726,0.14428378,0.02629168,0.00213941,0.00773615,0.03876891,0.05242448,0.0071559,0.11274514,0.15689406,0.05107027,0.0799083,0.39250985,0.0896302,0.07804335,0.19889669,0.05410968,0.14807111,0.05612597,0.15377594,0.16600247,0.04411082,0.11730267,0.8465256,0.14741034,0.18282919,0.05375821,0.14131762,0.02177406,0.08727814,0.09483215,0.13971675,0.15779298,0.24151151,0.15389743,0.0218433,0.01936236,0.13617626,0.00961472,0.09130279,0.10642999,0.17779366,0.45321871,0.02673938,0.07912118,0.06381957,0.08573528,0.08195831,0.09915839,0.00263732,0.22216464,0.07758827,0.06402946,0.06825535,0.07591736,0.00517657,0.04605927,0.65160416,0.08587321,0.09808247,0.01691976,0.18523532,0.20861221,0.32530808,0.02971573,0.07204656,0.10694675,0.14458039,0.24270189,0.07695891,0.02555366,0.12294495,0.65013364,0.05666011,0.09395689,0.19794038,0.16513195,0.4203529
0.30092113,0.20934166,0.02634275,0.04701025,0.04084813,0.03389008,0.04698769,0.0796684,0.12811902,0.16948388,0.11432303,0.02215896,0.32500024,0.10079399,0.16439255,0.10690675,0.01340669,0.04212685,0.13844769,0.1426172,0.10926077,0.06389708,0.02080295,0.98346629,0.15172589,0.2123468,0.08467082,0.02653303,0.07932414,0.08385453,0.13747041,0.12177289,0.16381234,0.3414972,0.15134517,0.03093853,0.10422326,0.05161582,0.05293506,0.06239102,0.03140155,0.16079075,0.31495589,0.0697292,0.03172327,0.04509596,0.02471631,0.00658485,0.07908302,0.07212956,0.23723533,0.08687483,0.13287765,0.08324297,0.03737306,0.01832332,0.07399463,0.45446337,0.02994718,0.00348601,0.05543517,0.04529789,0.12568091,0.25928635,0.01261153,0.04164278,0.05800545,0.00852183,0.1941798,0.04832984,0.05836628,0.01669032,0.68402049,0.0109101,0.05647448,0.18611755,0.04886056,0.42101451
0.28555978,0.12859344,0.1190276,0.00175057,0.07782858,0.0265077,0.11255189,0.06814842,0.16926505,0.18703402,0.10054087,0.13951514,0.34818156,0.07230943,0.10395004,0.04942726,0.079822,0.14679511,0.10860371,0.18869854,0.19919332,0.03177953,0.09118258,0.7047724,0.0254591,0.0242767,0.01899943,0.27553342,0.09825845,0.17039412,0.10502753,0.11737507,0.19818795,0.2532423,0.15416987,0.04771129,0.05419273,0.08453161,0.03291372,0.00933373,0.06080001,0.19588144,0.26212611,0.00936005,0.10490441,0.09380356,0.01595347,0.10571439,0.08905252,0.11284353,0.1419355,0.10483718,0.06460573,0.08378388,0.00872767,0.06260611,0.08287598,0.67599032,0.12426981,0.09157225,0.25473009,0.20172532,0.34777376,0.31086004,0.00761051,0.11311135,0.0046486,0.16553524,0.33060952,0.06921396,0.01784984,0.13668996,0.91756283,0.0691111,0.23593541,0.19018599,0.12519703,0.57171847
0.28715089,0.09590232,0.02862914,0.00933181,0.08822542,0.07126366,0.0166968,0.03169976,0.12801092,0.22792528,0.09023411,0.07610329,0.24393896,0.01183634,0.06396089,0.09644698,0.0120244,0.04010953,0.2351685,0.08864991,0.08650528,0.04301888,0.08278972,0.56495521,0.06117943,0.00820971,0.03884087,0.25027888,0.08681956,0.0404474,0.08884759,0.04448125,0.01804669,0.20621834,0.11213167,0.12296553,0.06665021,0.04121998,0.05829375,0.0424236,0.11627766,0.12693599,0.34103205,0.08979624,0.00615064,0.10646599,0.03736698,0.14663842,0.17537655,0.00966225,0.26465411,0.14722017,0.11265593,0.11481333,0.06147282,0.00205411,0.12538655,0.59814644,0.0876793,0.0200571,0.12939783,0.11761365,0.14571383,0.48393795,0.0026373,0.06678756,0.01172266,0.1277216,0.34126395,0.14746801,0.01486433,0.00954521,0.7124263,0.05129263,0.053798,0.3243431,0.07220924,0.26521555
0.36561446,0.19615562,0.08731501,0.02382628,0.03213818,0.07021063,0.06261142,0.12710633,0.12540977,0.26875661,0.14623113,0.15666322,0.35224479,0.02408576,0.09597776,0.1302046,0.10990801,0.10769934,0.16850593,0.16610757,0.15550758,0.00907025,0.11313105,0.88323997,0.08020449,0.11830436,0.00970465,0.14308712,0.04898468,0.10319983,0.07698038,0.02848185,0.06981589,0.27957747,0.18120932,0.10291001,0.16570285,0.03095772,0.05168461,0.01126418,0.11968285,0.06821655,0.40019353,0.25752067,0.14440539,0.0821532,0.07277034,0.02810776,0.07206758,0.0817109,0.39920714,0.19746805,0.28291971,0.04393224,0.06709849,0.00276101,0.12672704,0.49988343,0.17137866,0.02810648,0.08765441,0.01930962,0.0875351,0.45410417,0.03155055,0.05010792,0.09694566,0.07193073,0.22989769,0.10746706,0.00929347,0.12655346,0.53221474,0.05375592,0.09201287,0.22650761,0.07341956,0.34385826
0.23526634,0.05869642,0.06586977,0.00922464,0.07631004,0.09148527,0.01251522,0.06075017,0.10763559,0.14061154,0.02926133,0.02560531,0.23753861,0.03419297,0.12674367,0.07551133,0.06836666,0.09973859,0.02446281,0.07304058,0.00104303,0.0135641,0.03092009,1.03518594,0.06189542,0.11029829,0.00798282,0.091343,0.16256754,0.06195278,0.19653277,0.11546027,0.00141302,0.28881614,0.08272115,0.11995588,0.06917172,0.07690514,0.00254848,0.02359988,0.08088153,0.20795602,0.24215135,0.05812466,0.04044233,0.00504784,0.04206524,0.08020657,0.04093086,0.02498963,0.29719632,0.10975358,0.10200396,0.11130958,0.06573104,0.04108782,0.14256241,0.6459104,0.03714162,0.00357339,0.0411028,0.15322095,0.07165751,0.29661028,0.03753901,0.13946905,0.03875079,0.08317097,0.26810798,0.05484517,0.00517097,0.08344022,0.46973436,0.00066386,0.06133224,0.18749941,0.09212549,0.36860045
0.59433353,0.3511071,0.15084146,0.09332154,0.13172737,0.03502539,0.02717817,0.2015425,0.1268951,0.3454203,0.03195649,0.02977335,0.43178237,0.23072011,0.15776252,0.00244142,0.09623861,0.0016858,0.19479274,0.09685771,0.18063096,0.00735252,0.03244838,0.92704727,0.15122929,0.03354083,0.14572941,0.16338528,0.20765123,0.00405643,0.17874071,0.11610959,0.21921862,0.28845625,0.10248649,0.0818133,0.0567268,0.07671407,0.04021929,0.10480038,0.14911819,0.20141,0.32311625,0.05309992,0.02959466,0.16806625,0.03690587,0.2300709,0.13442142,0.04255986,0.22446983,0.09483914,0.03628003,0.00399216,0.10432749,0.00467821,0.16098071,0.60450978,0.14407012,0.00520834,0.06522068,0.02380948,0.12971119,0.44946297,0.03914186,0.08987119,0.10203399,0.03109745,0.22727979,0.02237618,0.03879676,0.08011495,0.79825389,0.01403797,0.23882851,0.28030193,0.09435216,0.54634056
